,input,target,trial_id,task_id
59761,[-0.11351194508875485],[-0.9945476],13,2372
59762,[0.07701143595981297],[-0.99620775],14,2372
59763,[-0.28484853070852195],[-0.99827819],15,2372
59764,[-0.0666921407581411],[-0.9977588],16,2372
59765,[-0.12849077097565154],[-0.99805051],17,2372
59766,[-0.18423124782260186],[-0.99502193],18,2372
59767,[-0.28982224141273694],[-0.97794614],19,2372
59768,[0.027769543976229466],[-0.99739357],20,2372
59769,[0.061879251151150394],[-0.99644491],21,2372
59770,[-0.2955026788934145],[-0.99620775],22,2372
59771,[-0.4442982931146245],[-0.99856279],23,2372
59772,[-0.11428573255468569],[-0.9945476],24,2372
59773,[0.3120833281055842],[-0.99781335],0,2373
59774,[0.04713317329141417],[-0.98814418],1,2373
59775,[-0.16979166095787182],[-0.99146447],2,2373
59776,[0.15683753844203913],[-0.99825685],3,2373
59777,[-0.25555559048449317],[-0.99817621],4,2373
59778,[0.08183428147316202],[-0.99788687],5,2373
59779,[0.0044444584778406265],[-0.99829716],6,2373
59780,[-0.05884852789875166],[-0.99597059],7,2373
59781,[-0.08188893985113613],[-0.99431044],8,2373
59782,[-0.21877290849532377],[-0.98316374],9,2373
59783,[-0.003703743217708305],[-0.99884976],10,2373
59784,[0.010354365168707663],[-0.99865765],11,2373
59785,[0.011868692256960245],[-0.99815487],12,2373
59786,[-0.06486066780339028],[-0.96015885],13,2373
59787,[-1.0],[-0.99691924],14,2373
59788,[-0.2603975201802014],[-0.99833511],15,2373
59789,[-0.11195674073837812],[-0.99715641],16,2373
59790,[-1.0],[-0.99838491],17,2373
59791,[0.13158474187906144],[-0.99620775],18,2373
59792,[-0.11498471627103059],[-0.9979011],19,2373
59793,[-0.4065759863844652],[-0.99620775],20,2373
59794,[-0.07693686576912216],[-0.99573342],21,2373
59795,[0.017645329595652653],[-0.99288746],22,2373
59796,[-0.18809523836018577],[-0.97272853],23,2373
59797,[-0.0964432613209609],[-0.99573342],24,2373
59798,[-0.0890919824623597],[-0.99715641],0,2374
59799,[-0.15481385007549797],[-0.99099015],1,2374
59800,[0.07835885991094588],[-0.99778963],2,2374
59801,[0.09426996311884392],[-0.99288746],3,2374
59802,[-0.16233333437192826],[-0.99620775],4,2374
59803,[-0.18686869017049712],[-0.99597059],5,2374
59804,[0.09748098807881236],[-0.99597059],6,2374
59805,[-0.2452021989985589],[-0.99288746],7,2374
59806,[0.4666666518295959],[-0.98980433],8,2374
59807,[-0.1087726011593112],[-0.99739357],9,2374
59808,[-0.26287879772099254],[-0.99597059],10,2374
59809,[-0.09799506824111355],[-0.98458672],11,2374
59810,[-0.025396852929306518],[-0.99763073],12,2374
59811,[-0.3116310385475724],[-0.99715641],13,2374
59812,[-0.15666671970919488],[-0.99644491],14,2374
59813,[-0.4429824582146124],[-0.98624687],15,2374
59814,[0.09285959753128578],[-0.99170164],16,2374
59815,[-0.039673414000818266],[-0.99004149],17,2374
59816,[-0.1593939912478159],[-0.99502193],18,2374
59817,[0.011302440085195598],[-0.99336178],19,2374
59818,[-0.025436189713353055],[-0.99780149],20,2374
59819,[-0.1196306598162705],[-0.99478477],21,2374
59820,[-0.3999999833082953],[-0.99787976],22,2374
59821,[-0.0475464112153344],[-0.95019797],23,2374
59822,[-0.06958266760091991],[-0.99217597],24,2374
59823,[0.06888887689558998],[-0.99644491],0,2375
59824,[-1.0],[-0.98933],1,2375
59825,[-0.08959599891770985],[-0.99817147],2,2375
59826,[-0.07396354807109407],[-0.99027866],3,2375
59827,[-0.14020439381862776],[-0.99715641],4,2375
59828,[-0.24360271639689302],[-0.99789636],5,2375
59829,[-0.23252113538421898],[-0.97676032],6,2375
59830,[0.18703694950862265],[-0.9945476],7,2375
59831,[-0.0750000125187785],[-0.99336178],8,2375
59832,[-1.0],[-0.93620531],9,2375
59833,[-0.2290327777508701],[-0.99644491],10,2375
59834,[-0.05000003616536014],[-0.99549626],11,2375
59835,[-1.0],[-0.98197792],12,2375
59836,[-0.19269975637622422],[-0.99620775],13,2375
59837,[-1.0],[-0.9395256],14,2375
59838,[0.13733325369535565],[-0.98268941],15,2375
59839,[-0.2214306243095372],[-0.99778015],16,2375
59840,[0.13626428910766955],[-0.99075298],17,2375
59841,[-0.03703704270397379],[-0.99715641],18,2375
59842,[-0.20241089974992765],[-0.99767817],19,2375
59843,[-0.11696430561020155],[-0.99691924],20,2375
59844,[-0.06623777516935889],[-0.98885567],21,2375
59845,[-0.3125000226033501],[-0.99620775],22,2375
59846,[0.0304407731163627],[-0.99796039],23,2375
59847,[-0.0851724398451132],[-0.99217597],24,2375
59848,[-1.0],[-0.99763073],0,2376
59849,[-0.17134913262530274],[-0.99715641],1,2376
59850,[-0.2266128909089437],[-0.99777066],2,2376
59851,[0.04924151642022803],[-0.99715641],3,2376
59852,[0.12857136061234523],[-0.99478477],4,2376
59853,[-1.0],[-0.99668208],5,2376
59854,[-0.13600393676637001],[-0.99782758],6,2376
59855,[0.08380099548770367],[-0.9952591],7,2376
59856,[-0.13023587479096072],[-0.99819281],8,2376
59857,[-0.025636643176894305],[-0.99620775],9,2376
59858,[-0.3612299660944185],[-0.99806711],10,2376
59859,[-0.49146523928852276],[-0.99027866],11,2376
59860,[-0.32265682753732894],[-0.99797699],12,2376
59861,[-0.11138888720619503],[-0.99828531],13,2376
59862,[-0.042200350308806256],[-0.99845132],14,2376
59863,[-0.21962555554513868],[-0.99798885],15,2376
59864,[0.08000001613531454],[-0.99819993],16,2376
59865,[-0.14587303582799296],[-0.99822364],17,2376
59866,[-0.21767677815825898],[-0.95470408],18,2376
59867,[-1.0],[-0.9981691],19,2376
59868,[-0.0115090277502094],[-0.99792007],20,2376
59869,[-0.046389842997547504],[-0.9919388],21,2376
59870,[-1.0],[-0.99806237],22,2376
59871,[-0.054718579389044085],[-0.99549626],23,2376
59872,[-0.23222222868253012],[-0.99217597],24,2376
59873,[-0.09657063641491781],[-0.99075298],0,2377
59874,[-1.0],[-0.99668208],1,2377
59875,[-0.2984848884016271],[-0.99478477],2,2377
59876,[-0.0017460844529595398],[-0.99644491],3,2377
59877,[-0.007348502123977668],[-0.99644491],4,2377
59878,[-0.21185519840469585],[-0.99620775],5,2377
59879,[-0.06276031930563397],[-0.97984345],6,2377
59880,[-0.5490740986222138],[-0.99739357],7,2377
59881,[-0.03654208497585501],[-0.98719553],8,2377
59882,[-0.09602102204754413],[-0.99336178],9,2377
59883,[0.0055335504794288976],[-0.99715641],10,2377
59884,[-0.36662789647326255],[-0.99839914],11,2377
59885,[-0.13159092824211116],[-0.99870271],12,2377
59886,[0.07458326585943545],[-0.99796751],13,2377
59887,[-0.2633857943411171],[-0.99764259],14,2377
59888,[-0.06974359997617535],[-0.99691924],15,2377
59889,[-1.0],[-0.98980433],16,2377
59890,[0.064814779525254],[-0.99763073],17,2377
59891,[-0.14047619214867277],[-0.99691924],18,2377
59892,[-0.36698415309030635],[-0.99668208],19,2377
59893,[-1.0],[-0.99778963],20,2377
59894,[-1.0],[-0.99217597],21,2377
59895,[0.044025984644355004],[-0.9983446],22,2377
59896,[0.0038128861017327903],[-0.99336178],23,2377
59897,[-0.10531255161388058],[-0.9979509],24,2377
59898,[-0.03766670248891954],[-0.99407328],0,2378
59899,[-1.0],[-0.99856042],1,2378
59900,[-0.026406972303092732],[-0.99812403],2,2378
59901,[0.038239443560881436],[-0.99781098],3,2378
59902,[-0.08922579429493667],[-0.99806237],4,2378
59903,[-0.1945117939273297],[-0.99691924],5,2378
59904,[-0.09227272414935524],[-0.99836831],6,2378
59905,[0.006365979701941263],[-0.99691924],7,2378
59906,[-0.21128430037512658],[-0.99691924],8,2378
59907,[-0.08055790854498157],[-0.99813589],9,2378
59908,[-0.22564937616561997],[-0.99431044],10,2378
59909,[-0.1601523997149168],[-0.99739357],11,2378
59910,[-0.3915178988348606],[-0.99288746],12,2378
59911,[-1.0],[-0.9834009],13,2378
59912,[0.05935606352184011],[-0.99773034],14,2378
59913,[-0.169085108053333],[-0.99620775],15,2378
59914,[-0.22340573981543815],[-0.99780386],16,2378
59915,[-0.3894970619678702],[-0.98577254],17,2378
59916,[-0.22539683762857723],[-0.99668208],18,2378
59917,[-0.13768401248216802],[-0.99763073],19,2378
59918,[-0.2563147153039202],[-0.99668208],20,2378
59919,[0.027272673656948604],[-0.99668208],21,2378
59920,[-0.21576204489406453],[-0.99241313],22,2378
59921,[0.16734190639687052],[-0.99795565],23,2378
59922,[0.003499235060903466],[-0.99597059],24,2378
59923,[0.014781088710317969],[-0.99779675],0,2379
59924,[0.06631669911302232],[-0.99715641],1,2379
59925,[-0.013628867290626678],[-0.99782046],2,2379
59926,[-0.10796680607277041],[-0.99763073],3,2379
59927,[-0.019246071030047024],[-0.99691924],4,2379
59928,[-0.37435379108534445],[-0.99803391],5,2379
59929,[-0.24489797877087793],[-0.99778489],6,2379
59930,[0.03988096143885167],[-0.99549626],7,2379
59931,[0.07360777481799854],[-0.99620775],8,2379
59932,[-0.10009702592352487],[-0.9919388],9,2379
59933,[-0.04973545178143468],[-0.98814418],10,2379
59934,[-1.0],[-0.94426888],11,2379
59935,[-0.12664034424248438],[-0.87904882],12,2379
59936,[-0.28906251847389186],[-0.96110751],13,2379
59937,[-0.18461540045110442],[-0.98577254],14,2379
59938,[-0.06904765673642843],[-0.99809795],15,2379
59939,[-0.11286660561522088],[-0.99763073],16,2379
59940,[-0.15039684945186804],[-0.99806711],17,2379
59941,[-0.26170274193798315],[-0.99739357],18,2379
59942,[-0.25441177751103816],[-0.99817858],19,2379
59943,[-0.2774660261911207],[-0.99146447],20,2379
59944,[-0.26666667408520206],[-0.99715641],21,2379
59945,[-0.1619228366695275],[-0.9945476],22,2379
59946,[-0.4740740687162429],[-0.99815724],23,2379
59947,[-0.06583961541867286],[-0.99812641],24,2379
59948,[-0.27649755957540645],[-0.9979177],0,2380
59949,[0.02091261951017137],[-0.99597059],1,2380
59950,[-1.0],[-0.99359895],2,2380
59951,[-0.10413833974262335],[-0.99763073],3,2380
59952,[0.16708788647103678],[-0.99840863],4,2380
59953,[0.033947797639453575],[-0.99620775],5,2380
59954,[-0.428444456363558],[-0.99827819],6,2380
59955,[-1.0],[-0.99820704],7,2380
59956,[-1.0],[-0.99668208],8,2380
59957,[-0.05172839263696634],[-0.99620775],9,2380
59958,[-0.03625544667711139],[-0.9976924],10,2380
59959,[-0.049230778090212465],[-0.99813826],11,2380
59960,[-0.07310792433394324],[-0.99668208],12,2380
59961,[0.14823029400295706],[-0.99765919],13,2380
59962,[0.09523805417120276],[-0.95209528],14,2380
59963,[-1.0],[-0.9981691],15,2380
59964,[-0.04545458591928407],[-0.96419063],16,2380
59965,[0.14132223728154003],[-0.99668208],17,2380
59966,[-0.41997405608340443],[-0.99739357],18,2380
59967,[-0.2522290032890726],[-0.99839677],19,2380
59968,[-0.07490685194199219],[-0.99810032],20,2380
59969,[-0.3185185366527162],[-0.98909284],21,2380
59970,[-1.0],[-0.99810032],22,2380
59971,[-0.34185577927601896],[-0.99597059],23,2380
59972,[-0.2085941678794349],[-0.99787264],24,2380
59973,[-0.27068968092944085],[-0.99715641],0,2381
59974,[-0.2435897803257603],[-0.99773746],1,2381
59975,[-0.15423199115985062],[-0.99668208],2,2381
59976,[-0.059694077496635974],[-0.9945476],3,2381
59977,[0.010769098391172849],[-0.99739357],4,2381
59978,[0.01859578308005852],[-0.99597059],5,2381
59979,[-0.012834516019432349],[-0.99775169],6,2381
59980,[-0.26212121688424905],[-0.99644491],7,2381
59981,[0.04083464198616377],[-0.99597059],8,2381
59982,[-0.13939246061849608],[-0.99715641],9,2381
59983,[-0.006199326940391867],[-0.99806],10,2381
59984,[-0.027503638165682895],[-0.99849401],11,2381
59985,[-1.0],[-0.99431044],12,2381
59986,[-1.0],[-0.99644491],13,2381
59987,[0.5885714012288267],[-0.99407328],14,2381
59988,[0.02778407966906138],[-0.99763073],15,2381
59989,[0.1766723189415323],[-0.99620775],16,2381
59990,[-0.4909091273273557],[-0.99763073],17,2381
59991,[-0.32403131986956324],[-0.99620775],18,2381
59992,[0.02858957960801148],[-0.99835883],19,2381
59993,[-0.5522222375847726],[-0.99885213],20,2381
59994,[0.02296992775190365],[-0.99845132],21,2381
59995,[-0.11648997191766737],[-0.99691924],22,2381
59996,[-1.0],[-0.99813589],23,2381
59997,[-0.12500056160631395],[-0.98766985],24,2381
59998,[0.03547069313611234],[-0.99146447],0,2382
59999,[-1.0],[-0.99668208],1,2382
60000,[-0.04906543980040726],[-0.99823076],2,2382
60001,[-0.24813856195789688],[-0.99715641],3,2382
60002,[0.009457672883148985],[-0.9952591],4,2382
60003,[-1.0],[-0.99815012],5,2382
60004,[-0.11396762262270481],[-0.99776592],6,2382
60005,[-0.22525253088667807],[-0.99715641],7,2382
60006,[-0.19013800395420918],[-0.99644491],8,2382
60007,[-1.0],[-0.99763073],9,2382
60008,[0.12380955109913624],[-0.98743269],10,2382
60009,[-0.10775973939060643],[-0.99767342],11,2382
60010,[0.025092458829701764],[-0.99691924],12,2382
60011,[-0.09607252117266234],[-0.99691924],13,2382
60012,[0.21212121549327367],[-0.99851061],14,2382
60013,[-0.08783068770741354],[-0.99739357],15,2382
60014,[-0.18484851401681726],[-0.99806949],16,2382
60015,[-0.4480392379691548],[-0.99795328],17,2382
60016,[0.2612433166762176],[-0.98600971],18,2382
60017,[-0.4262345581214755],[-0.99431044],19,2382
60018,[-0.18405910766313657],[-0.99799359],20,2382
60019,[-1.0],[-0.99884501],21,2382
60020,[-1.0],[-0.99873117],22,2382
60021,[-0.07241424490664453],[-0.99893988],23,2382
60022,[0.05293461172132122],[-0.99781335],24,2382
60023,[-0.22212751688998822],[-0.99597059],0,2383
60024,[0.12180660217566913],[-0.99806237],1,2383
60025,[-0.11684861297080655],[-0.99478477],2,2383
60026,[-0.07555141602824836],[-0.99549626],3,2383
60027,[-0.049001600984855065],[-0.9987288],4,2383
60028,[-0.03345456472081912],[-0.99739357],5,2383
60029,[-0.2230769619172359],[-0.99817147],6,2383
60030,[0.12530298573702184],[-0.99620775],7,2383
60031,[-0.1595643996429199],[-0.99811218],8,2383
60032,[-0.06888892905716709],[-0.96917108],9,2383
60033,[-0.01951798585428101],[-0.99861022],10,2383
60034,[-0.005972118065212195],[-0.99767817],11,2383
60035,[0.05952378733444022],[-0.99914621],12,2383
60036,[0.09172614732449086],[-0.99845369],13,2383
60037,[-0.29145350780207835],[-0.90039357],14,2383
60038,[0.0743912138872535],[-0.9945476],15,2383
60039,[-0.11622014160046017],[-0.99865765],16,2383
60040,[-0.01964619205603381],[-0.99814538],17,2383
60041,[-0.07498421799321808],[-0.99668208],18,2383
60042,[-0.17783692004219995],[-0.99691924],19,2383
60043,[-0.08737375924647411],[-0.99799834],20,2383
60044,[-0.3284443840328377],[-0.99715641],21,2383
60045,[-0.04163375039319395],[-0.99502193],22,2383
60046,[-0.1984867703913306],[-0.98719553],23,2383
60047,[0.15606232003734272],[-0.99691924],24,2383
60048,[-0.08654632710305253],[-0.99824499],0,2384
60049,[-0.190781434395522],[-0.99799597],1,2384
60050,[-0.17015394049835697],[-0.99798885],2,2384
60051,[0.04999991793245198],[-0.98529822],3,2384
60052,[0.14951427556652414],[-0.99830665],4,2384
60053,[-1.0],[-0.99597059],5,2384
60054,[-0.12139734157200636],[-0.99817384],6,2384
60055,[-0.1458292861745197],[-0.99763073],7,2384
60056,[-0.005666701598695284],[-0.98292658],8,2384
60057,[-0.08423664724132439],[-0.99478477],9,2384
60058,[0.0750276685869824],[-0.99715641],10,2384
60059,[-0.08407410655077355],[-0.9945476],11,2384
60060,[0.5397727018242002],[-0.92102683],12,2384
60061,[-1.0],[-0.99739357],13,2384
60062,[0.13214811473176752],[-0.99644491],14,2384
60063,[0.05379399804690366],[-0.99812878],15,2384
60064,[-0.048178936409584816],[-0.99780149],16,2384
60065,[0.03356966097951544],[-0.99833274],17,2384
60066,[0.11214014388638915],[-0.99691924],18,2384
60067,[0.12343106669535045],[-0.99739357],19,2384
60068,[-0.2326262792139954],[-0.99765208],20,2384
60069,[-0.22761752288481396],[-0.9834009],21,2384
60070,[-0.17619051984060868],[-0.99668208],22,2384
60071,[-0.04953190339764933],[-0.99573342],23,2384
60072,[0.0017269585413386551],[-0.9945476],24,2384
60073,[0.11936733209167455],[-0.9952591],0,2385
60074,[-0.0006349385365531091],[-0.99833511],1,2385
60075,[-0.17580910743362563],[-0.99821416],2,2385
60076,[0.30444439727492345],[-0.98838134],3,2385
60077,[-0.11604931482603946],[-0.98150359],4,2385
60078,[-0.21273937191173903],[-0.99739357],5,2385
60079,[-0.136867428208074],[-0.99644491],6,2385
60080,[0.09685310178748963],[-0.99265029],7,2385
60081,[-0.10701170107972237],[-0.99840389],8,2385
60082,[-1.0],[-0.9987454],9,2385
60083,[-1.0],[-0.99896597],10,2385
60084,[-0.06571432678780187],[-0.99813352],11,2385
60085,[-0.09924748074883102],[-0.99816435],12,2385
60086,[0.44444437335014675],[-0.99858413],13,2385
60087,[-0.3999999833082953],[-0.99842286],14,2385
60088,[-0.0979762326956054],[-0.9980268],15,2385
60089,[-0.18226315674242355],[-0.99832325],16,2385
60090,[-1.0],[-0.99878809],17,2385
60091,[-0.2630158922554914],[-0.99901577],18,2385
60092,[0.09277889313912241],[-0.99715641],19,2385
60093,[-0.20374556845672864],[-0.99431044],20,2385
60094,[-1.0],[-0.99739357],21,2385
60095,[-0.07937934552883061],[-0.99644491],22,2385
60096,[-0.22177781872191116],[-0.9952591],23,2385
60097,[-0.11458333858571434],[-0.99597059],24,2385
60098,[-0.405287581519156],[-0.99597059],0,2386
60099,[-0.12591066463335737],[-0.99822601],1,2386
60100,[-0.054761915227338635],[-0.99821178],2,2386
60101,[-0.04051736049956489],[-0.99691924],3,2386
60102,[0.17064283009633424],[-0.9980102],4,2386
60103,[-1.0],[-0.99886161],5,2386
60104,[0.11666664209276811],[-0.9919388],6,2386
60105,[-0.159705305449989],[-0.99851535],7,2386
60106,[-0.015187587358470672],[-0.98933],8,2386
60107,[-0.13703706287311695],[-0.99691924],9,2386
60108,[-0.14909091134176017],[-0.99715641],10,2386
60109,[-0.21420892350216778],[-0.99827345],11,2386
60110,[-0.09222504151296503],[-0.9980268],12,2386
60111,[-0.2639722434755534],[-0.99824262],13,2386
60112,[0.0016493490694193952],[-0.94498037],14,2386
60113,[0.07599994647526698],[-0.9919388],15,2386
60114,[-0.0756509577046391],[-0.99866002],16,2386
60115,[-0.1618517891240135],[-0.99691924],17,2386
60116,[0.02927610942180242],[-0.99810032],18,2386
60117,[0.16474434331342414],[-0.99821178],19,2386
60118,[-1.0],[-0.99783944],20,2386
60119,[-0.021371627479319727],[-0.99383611],21,2386
60120,[-0.22081872032545263],[-0.99597059],22,2386
60121,[-0.006269599017125635],[-0.98506105],23,2386
60122,[-0.13019480798127211],[-0.99620775],24,2386
60123,[-0.2454111791412446],[-0.99786553],0,2387
60124,[-1.0],[-0.99771611],1,2387
60125,[0.0034758805840950646],[-0.95399259],2,2387
60126,[-1.0],[-0.99763073],3,2387
60127,[-0.3443814706610324],[-0.99668208],4,2387
60128,[0.07161662136584382],[-0.99788687],5,2387
60129,[0.023323388508412313],[-0.9945476],6,2387
60130,[-0.17226632788811905],[-0.99668208],7,2387
60131,[-0.05637773483496729],[-0.99857939],8,2387
60132,[-0.3910443829923881],[-0.9983446],9,2387
60133,[-0.21525784413447513],[-0.99644491],10,2387
60134,[0.19696971003643549],[-0.99768054],11,2387
60135,[-0.4435185401301547],[-0.99691924],12,2387
60136,[0.008024662216231646],[-0.96561362],13,2387
60137,[-0.18767681209805853],[-0.99739357],14,2387
60138,[-0.20322695023721554],[-0.9982023],15,2387
60139,[0.03845355640275849],[-0.99807897],16,2387
60140,[-1.0],[-0.99241313],17,2387
60141,[-0.11587306389961508],[-0.9696454],18,2387
60142,[-0.2985570104756304],[-0.99805526],19,2387
60143,[-0.2842229256168398],[-0.99763073],20,2387
60144,[0.13235328360188295],[-0.99668208],21,2387
60145,[-0.1364672428494754],[-0.99833985],22,2387
60146,[-0.2463410183703616],[-0.99027866],23,2387
60147,[0.042822206721810696],[-0.99668208],24,2387
60148,[-0.28080221111673653],[-0.99886873],0,2388
60149,[0.30290600631241327],[-0.9945476],1,2388
60150,[0.026414247104385696],[-0.99573342],2,2388
60151,[0.02916666747806901],[-0.99763073],3,2388
60152,[0.006085962446056956],[-0.99832562],4,2388
60153,[-0.08218922709590014],[-0.99852484],5,2388
60154,[-0.13942703157311054],[-0.9980766],6,2388
